0,013731002807617188
0,005829997360706329
0,007080003619194031
0,015390001237392426
0,003720000386238098
0,004100002348423004
0,005839996039867401
0,0043800026178359985
0,005110003054141998
0,006039999425411224
0,005479998886585236
0,004820004105567932
0,003809995949268341
0,005699999630451202
0,0059899985790252686
0,004909999668598175
0,005830004811286926
0,0043890029191970825
0,005220003426074982
0,0030289962887763977
0,0034099966287612915
0,0053509995341300964
0,004520006477832794
0,004399999976158142
0,0037000030279159546
0,004749998450279236
0,005290001630783081
0,005309998989105225
0,0045100003480911255
0,006620004773139954
0,007679998874664307
0,0038800016045570374
0,004769995808601379
0,005000002682209015
0,00542999804019928
0,0032000020146369934
0,005620002746582031
0,005049996078014374
0,005510002374649048
0,004029996693134308
0,0035799965262413025
0,00479000061750412
0,004949994385242462
0,0033999979496002197
0,008490003645420074
0,003519997000694275
0,007689997553825378
0,003130003809928894
0,003930002450942993
0,004090003669261932
0,007509998977184296
0,0044699981808662415
0,0032400041818618774
0,0037499964237213135
0,010630004107952118
0,004919998347759247
0,00609000027179718
0,0040000006556510925
0,004179999232292175
0,004500001668930054
0,004869997501373291
0,004500001668930054
0,005159996449947357
0,0056099966168403625
0,0032799988985061646
0,0041389986872673035
0,002489998936653137
0,010449998080730438
0,009269997477531433
0,006919994950294495
0,16476000100374222
0,015271000564098358
0,007131002843379974
0,007200002670288086
0,005460001528263092
0,005979999899864197
0,013609997928142548
0,006930001080036163
0,006060004234313965
0,006269998848438263
0,01956000179052353
0,008939996361732483
0,0036600008606910706
0,0031900033354759216
0,00406000018119812
0,003940001130104065
0,004909999668598175
0,004270002245903015
0,004589997231960297
0,0041700005531311035
0,005419999361038208
0,0044699981808662415
0,003380000591278076
0,005668997764587402
0,005479998886585236
0,002879999577999115
0,0039599984884262085
0,004500001668930054
0,0043089985847473145
0,006370998919010162
0,004909999668598175
0,0043310001492500305
0,0033699944615364075
0,0046399980783462524
0,004989996552467346
0,005390003323554993
0,004510998725891113
0,005789995193481445
0,004409000277519226
0,00967000424861908
0,004620000720024109
0,004560001194477081
0,0040899962186813354
0,005269996821880341
0,00575999915599823
0,00403999537229538
0,004500001668930054
0,004649996757507324
0,004139997065067291
0,004670001566410065
0,00594000518321991
0,004739999771118164
0,006430000066757202
0,003940001130104065
0,0040000006556510925
0,0032799988985061646
0,008620001375675201
0,005260005593299866
0,00851999968290329
0,0052700042724609375
0,003040000796318054
0,00606999546289444
0,004629999399185181
0,007959999144077301
0,006470002233982086
0,005470000207424164
0,006568998098373413
0,005330003798007965
0,00812000036239624
0,0048500001430511475
0,004900000989437103
0,0031599998474121094
0,00415000319480896
0,0039199963212013245
0,006000004708766937
0,005110003054141998
0,0054000020027160645
0,004579998552799225
0,005539998412132263
0,0040000006556510925
0,006430000066757202
0,004179999232292175
0,012810006737709045
0,005179993808269501
0,005659997463226318
0,00442899763584137
0,004479996860027313
0,004999995231628418
0,0041700005531311035
0,005039997398853302
0,011500000953674316
0,004500001668930054
0,00651000440120697
0,016769997775554657
0,007399998605251312
0,005960002541542053
0,0070500001311302185
0,011229999363422394
0,00700000673532486
0,0094200000166893
0,004799999296665192
0,008808992803096771
0,005619995296001434
0,008028998970985413
0,004600003361701965
0,004879996180534363
0,007128998637199402
0,005548998713493347
0,003940001130104065
0,0034109950065612793
0,013609997928142548
0,0050510019063949585
0,004540003836154938
0,003720998764038086
0,0032700002193450928
0,004379995167255402
0,03665899485349655
0,004591003060340881
0,003009997308254242
0,005079999566078186
0,00445999950170517
0,004289999604225159
0,004179999232292175
0,0031500011682510376
0,004800006747245789
0,004349999129772186
0,003590002655982971
0,012079998850822449
0,0020199939608573914
0,0042100027203559875
0,004419997334480286
0,0077299997210502625
0,004251003265380859
0,002829998731613159
0,005709998309612274
0,0034199953079223633
0,0034400001168251038
0,002619996666908264
0,0045500025153160095
0,004670001566410065
0,008150003850460052
0,006109997630119324
0,004489995539188385
0,004579998552799225
0,005150005221366882
0,005630001425743103
0,0029000043869018555
0,005589999258518219
0,0036199986934661865
0,003169998526573181
0,00502999871969223
0,0032000020146369934
0,004769995808601379
0,003760002553462982
0,0038300007581710815
0,004009999334812164
0,003350004553794861
0,005819998681545258
0,004660002887248993
0,0032089948654174805
0,004230998456478119
0,03348000347614288
0,006579995155334473
0,007519997656345367
0,0037899985909461975
0,004809997975826263
0,005130000412464142
0,0037499964237213135
0,0048900023102760315
0,00642000138759613
0,004260003566741943
0,005620002746582031
0,004830002784729004
0,006789997220039368
0,00406000018119812
0,007250003516674042
0,003890000283718109
0,004179999232292175
0,005959995090961456
0,005199998617172241
0,00436999648809433
0,0055699944496154785
0,007810994982719421
0,003600001335144043
0,0040000006556510925
0,0037909969687461853
0,0028999969363212585
0,005219995975494385
0,004470996558666229
0,005860000848770142
0,004499994218349457
0,0037799999117851257
0,003911003470420837
0,015431001782417297
0,003980003297328949
0,00445999950170517
0,0034999996423721313
0,013750001788139343
0,033440001308918
0,010830000042915344
0,006449997425079346
0,02709999680519104
0,01801999658346176
0,010159999132156372
0,010340005159378052
0,008670002222061157
0,010960005223751068
0,008799999952316284
0,0076310038566589355
0,0057710036635398865
0,021859996020793915
0,003819994628429413
0,003348998725414276
0,005860000848770142
0,010920003056526184
0,007169999182224274
0,012929998338222504
0,004960000514984131
0,004320003092288971
0,0057799965143203735
0,00403999537229538
0,005329996347427368
0,005309998989105225
0,004730001091957092
0,005829997360706329
0,0041299983859062195
0,006039999425411224
0,003899998962879181
0,0038800016045570374
0,005219995975494385
0,006250001490116119
0,006339997053146362
0,004529997706413269
0,004289999604225159
0,0035400018095970154
0,04308000206947327
0,0031099990010261536
0,005559995770454407
0,004050001502037048
0,006200000643730164
0,005170002579689026
0,00535999983549118
0,004969999194145203
0,0073899999260902405
0,005770005285739899
0,0031200051307678223
0,003899998962879181
0,0025300011038780212
0,0050200000405311584
0,004669994115829468
0,005259998142719269
0,004010997712612152
0,004230000078678131
0,003429003059864044
0,0037400051951408386
0,004560001194477081
0,005160003900527954
0,0032800063490867615
0,0029399991035461426
0,004429996013641357
0,0038800016045570374
0,005110003054141998
0,005499996244907379
0,004670001566410065
0,005110003054141998
0,006519995629787445
0,004530005156993866
0,002790004014968872
0,0038200020790100098
0,0023999959230422974
0,0020599961280822754
0,0032899975776672363
0,1940300017595291
0,0027799978852272034
0,005159996449947357
0,004730001091957092
0,003260001540184021
0,004610002040863037
0,003960005939006805
0,0035300031304359436
0,005079999566078186
0,048969998955726624
0,005719996988773346
0,005050003528594971
0,004820004105567932
0,004100002348423004
0,005539998412132263
0,008419997990131378
0,0036699995398521423
0,0024000033736228943
0,003720000386238098
0,0021200031042099
0,0032899975776672363
0,0027400031685829163
0,002969995141029358
0,003509998321533203
0,003559999167919159
0,009920001029968262
0,0072600021958351135
0,00554000586271286
0,005649998784065247
0,015919998288154602
0,005900003015995026
0,004789002239704132
0,010109998285770416
0,004569001495838165
0,006950996816158295
0,004419997334480286
0,00436999648809433
0,0042999982833862305
0,013451002538204193
0,003350004553794861
0,0031999945640563965
0,0027799978852272034
0,0046800002455711365
0,003689996898174286
0,0025600045919418335
0,00314900279045105
0,0042400062084198
0,0049300044775009155
0,0021700039505958557
0,004620000720024109
0,002320006489753723
0,0024000033736228943
0,006010003387928009
0,003219999372959137
0,002930000424385071
0,0038700029253959656
0,0025099962949752808
0,003930002450942993
0,004330001771450043
0,00342000275850296
0,003649994730949402
0,03515999764204025
0,005300000309944153
0,002929992973804474
0,0033699944615364075
0,0032400041818618774
0,00309000164270401
0,0032299980521202087
0,002549998462200165
0,0023500025272369385
0,0033200010657310486
0,004700005054473877
0,0037399977445602417
0,0031599998474121094
0,0016289949417114258
0,005160003900527954
0,004868999123573303
0,0021400004625320435
0,0038890019059181213
0,003371000289916992
0,0021890029311180115
0,0026890039443969727
0,003751002252101898
0,0037890002131462097
0,0032709985971450806
0,003559999167919159
0,003260001540184021
0,002799995243549347
0,004951000213623047
0,003260001540184021
0,006078995764255524
0,002879999577999115
0,0032399967312812805
0,0040000006556510925
0,004519999027252197
0,0027699992060661316
0,0024489983916282654
0,002799995243549347
0,011500000953674316
0,003600001335144043
0,003720000386238098
0,003129996359348297
0,003940001130104065
0,0024700015783309937
0,003040000796318054
0,0034199953079223633
0,003430001437664032
0,004140004515647888
0,005590006709098816
0,0044699981808662415
0,0034900009632110596
0,002619996666908264
0,00396999716758728
0,003988996148109436
0,002620004117488861
0,004160001873970032
0,013939999043941498
0,006090998649597168
0,003479994833469391
0,007308997213840485
0,005079999566078186
0,005220003426074982
0,003890000283718109
0,004900000989437103
0,0038399994373321533
